date,title,publisher
2023-01-09 08:00:00+00:00,‘The Boys’ And Amazon Make Fun Of HBO Max For Deleting Its Content - Forbes,"{'href': 'https://www.forbes.com', 'title': 'Forbes'}"
2023-01-06 08:00:00+00:00,Who Owns Amazon? - Business Model Analyst,"{'href': 'https://businessmodelanalyst.com', 'title': 'Business Model Analyst'}"
2023-01-05 08:00:00+00:00,Amazon deforestation may shrink Himalayan snow and Antarctic ice - New Scientist,"{'href': 'https://www.newscientist.com', 'title': 'New Scientist'}"
2023-01-04 08:00:00+00:00,Amazon Prime Free Games for January 2023 Available Now ... - GameRant,"{'href': 'https://gamerant.com', 'title': 'GameRant'}"
2023-01-04 08:00:00+00:00,Developer ICP sells Amazon warehouse in Brooklyn for nearly $54 ... - Crain's Cleveland Business,"{'href': 'https://www.crainscleveland.com', 'title': ""Crain's Cleveland Business""}"
2023-01-03 08:00:00+00:00,Apple and Amazon lost a 'staggering' $800 billion in market cap in 2022. Here's what that looks like - CNBC,"{'href': 'https://www.cnbc.com', 'title': 'CNBC'}"
2023-01-11 08:00:00+00:00,Brazil bids to bring Cop30 climate talks to Amazon's Belem - Climate Home News,"{'href': 'https://www.climatechangenews.com', 'title': 'Climate Home News'}"
2023-01-02 08:00:00+00:00,Invincible season 2 is not coming to Amazon Prime Video in January ... - Bam! Smack! Pow!,"{'href': 'https://bamsmackpow.com', 'title': 'Bam! Smack! Pow!'}"
2023-01-12 08:00:00+00:00,Warner Bros. Discovery & Amazon Prime Video Strike Major Content Deal In France - Deadline,"{'href': 'https://deadline.com', 'title': 'Deadline'}"
2023-01-12 08:00:00+00:00,Amazon Under Fire: The Long Struggle Against Brazil's Land Barons - Yale Environment 360,"{'href': 'https://e360.yale.edu', 'title': 'Yale Environment 360'}"
2023-01-05 08:00:00+00:00,Kindle buying guide: Find out which e-reader is right for you - About Amazon,"{'href': 'https://www.aboutamazon.com', 'title': 'About Amazon'}"
2023-01-04 08:00:00+00:00,Amazon and Oceana spar over retailer's plastic footprint - Plastics Recycling Update,"{'href': 'https://resource-recycling.com', 'title': 'Plastics Recycling Update'}"
2023-01-04 08:00:00+00:00,Woman arrested in connection to stolen Amazon packages found dumped at Dayton Mall - WHIO,"{'href': 'https://www.whio.com', 'title': 'WHIO'}"
2023-01-05 08:00:00+00:00,Breakingviews - EU is stuck playing catch-up with Amazon and Apple - Reuters,"{'href': 'https://www.reuters.com', 'title': 'Reuters'}"
2023-01-11 08:00:00+00:00,Amazon closing Fresh Pickup location in Seattle which ushered in ... - GeekWire,"{'href': 'https://www.geekwire.com', 'title': 'GeekWire'}"
2023-01-05 08:00:00+00:00,3 startups backed by Amazon's Alexa Fund on display at CES 2023 - About Amazon,"{'href': 'https://www.aboutamazon.com', 'title': 'About Amazon'}"
2023-01-04 08:00:00+00:00,Amazon Freevee To Debut First-Ever Nascar Documentary; Will Feature Kyle Busch In ‘Rowdy’ - Forbes,"{'href': 'https://www.forbes.com', 'title': 'Forbes'}"
2023-01-05 08:00:00+00:00,Indigenous people may have created the Amazon's 'dark earth' on ... - Science News Magazine,"{'href': 'https://www.sciencenews.org', 'title': 'Science News Magazine'}"
2023-01-11 08:00:00+00:00,"MacKenzie Scott, Amazon billionaire Jeff Bezos’ ex-wife, finalizes second divorce - New York Post","{'href': 'https://nypost.com', 'title': 'New York Post'}"
2023-01-03 08:00:00+00:00,Union at Staten Island Amazon warehouse pushes to protect injured workers - SILive.com,"{'href': 'https://www.silive.com', 'title': 'SILive.com'}"
2023-01-05 08:00:00+00:00,Amazon will take years to recover from warehouse overbuilding binge - Business Insider,"{'href': 'https://www.businessinsider.com', 'title': 'Business Insider'}"
2023-01-13 08:00:00+00:00,West Chester Amazon center shooting: three shots hit victim's car - Hamilton Journal News,"{'href': 'https://www.journal-news.com', 'title': 'Hamilton Journal News'}"
2023-01-07 08:00:00+00:00,"'Alexa, Why Do We Keep Buying You?' - The New York Times","{'href': 'https://www.nytimes.com', 'title': 'The New York Times'}"
2023-01-03 08:00:00+00:00,1 Sign Amazon's Cloud Business Could Be in Trouble - The Motley Fool,"{'href': 'https://www.fool.com', 'title': 'The Motley Fool'}"
2023-01-03 08:00:00+00:00,"Amazon employee passes away at Colorado Springs facility, company responds to concerns - KKTV","{'href': 'https://www.kktv.com', 'title': 'KKTV'}"
2023-01-07 08:00:00+00:00,"5 Protein Powders With the Best Amazon Reviews - Eat This, Not That","{'href': 'https://www.eatthis.com', 'title': 'Eat This, Not That'}"
2023-01-10 08:00:00+00:00,Amazon workers press company on climate change after Pakistan floods - NBC News,"{'href': 'https://www.nbcnews.com', 'title': 'NBC News'}"
2023-01-09 08:00:00+00:00,Keep your resolutions: this rowing machine is 50% off on Amazon - New York Post,"{'href': 'https://nypost.com', 'title': 'New York Post'}"
2023-01-01 08:00:00+00:00,"Wickr Me, Amazon's encrypted chat app, stops accepting new users - CNBC","{'href': 'https://www.cnbc.com', 'title': 'CNBC'}"
2023-01-09 08:00:00+00:00,U.S. Department of State and Amazon Team Up to Support Women ... - Department of State,"{'href': 'https://www.state.gov', 'title': 'Department of State'}"
2023-01-12 08:00:00+00:00,Android TV box on Amazon came pre-installed with malware - BleepingComputer,"{'href': 'https://www.bleepingcomputer.com', 'title': 'BleepingComputer'}"
2023-01-12 08:00:00+00:00,"In Just 3 Words, Amazon CEO Andy Jassy Redefined the Company ... - Inc.","{'href': 'https://www.inc.com', 'title': 'Inc.'}"
2023-01-06 08:00:00+00:00,Amazon slaps automatic encryption on S3 data - The Register,"{'href': 'https://www.theregister.com', 'title': 'The Register'}"
2023-01-10 08:00:00+00:00,The Baleine Oversized Moving Bags Are 25% Off at Amazon - PEOPLE,"{'href': 'https://people.com', 'title': 'PEOPLE'}"
2023-01-18 08:00:00+00:00,"Microsoft, Amazon Set to Lay Off 28000 in Latest Big Tech Job Cuts - Bloomberg","{'href': 'https://www.bloomberg.com', 'title': 'Bloomberg'}"
2023-01-23 08:00:00+00:00,"Introducing RxPass from Amazon Pharmacy, a $5 prescription ... - About Amazon","{'href': 'https://www.aboutamazon.com', 'title': 'About Amazon'}"
2023-01-24 08:00:00+00:00,Amazon launches subscription prescription drug service - CBS News,"{'href': 'https://www.cbsnews.com', 'title': 'CBS News'}"
2023-01-24 08:00:00+00:00,Amazon launches $5-a-month unlimited prescription plan - CNN,"{'href': 'https://www.cnn.com', 'title': 'CNN'}"
2023-01-18 08:00:00+00:00,"Google, Meta, Amazon and other tech companies have laid off more than 104,000 employees in the last year - CNBC","{'href': 'https://www.cnbc.com', 'title': 'CNBC'}"
2023-01-18 08:00:00+00:00,Amazon to close charitable program AmazonSmile - The Hill,"{'href': 'https://thehill.com', 'title': 'The Hill'}"
2023-01-25 08:00:00+00:00,Amazon workers walk out over pay in first UK strike - Reuters UK,"{'href': 'https://www.reuters.com', 'title': 'Reuters UK'}"
2023-01-16 08:00:00+00:00,Amazon Reportedly 'Likely to' Drop Jeremy Clarkson in Response to ... - Road & Track,"{'href': 'https://www.roadandtrack.com', 'title': 'Road & Track'}"
2023-01-20 08:00:00+00:00,Amazon Cited By OSHA Based On SDNY Referrals For Serious ... - Department of Justice,"{'href': 'https://www.justice.gov', 'title': 'Department of Justice'}"
2023-01-27 08:00:00+00:00,Amazon is reportedly making a Tomb Raider TV show and movie ... - The Verge,"{'href': 'https://www.theverge.com', 'title': 'The Verge'}"
2023-01-27 08:00:00+00:00,Amazon raises free Amazon Fresh delivery threshold from $35 to $150 - KIRO Seattle,"{'href': 'https://www.kiro7.com', 'title': 'KIRO Seattle'}"
2023-01-18 08:00:00+00:00,Amazon Job Cuts: Company Starts New Round of Layoffs Affecting ... - Bloomberg,"{'href': 'https://www.bloomberg.com', 'title': 'Bloomberg'}"
2023-01-22 08:00:00+00:00,Brazil's new president works to reverse Amazon deforestation - The Associated Press,"{'href': 'https://apnews.com', 'title': 'The Associated Press'}"
2023-01-23 08:00:00+00:00,Ethical shopping ideas as Amazon alternatives - NPR,"{'href': 'https://www.npr.org', 'title': 'NPR'}"
2023-01-26 08:00:00+00:00,"Amazon, Google, Meta, Microsoft lay off thousands — but tech jobs are still hot in 2023, Indeed finds - CNBC","{'href': 'https://www.cnbc.com', 'title': 'CNBC'}"
2023-01-30 08:00:00+00:00,What to Watch in Amazon's Q4 Earnings Results - Morningstar,"{'href': 'https://www.morningstar.com', 'title': 'Morningstar'}"
2023-01-23 08:00:00+00:00,Amazon launches dedicated air cargo service in India as online ... - Reuters,"{'href': 'https://www.reuters.com', 'title': 'Reuters'}"
2023-01-30 08:00:00+00:00,Germany pledges funds to help Brazil defend Amazon rainforest - Reuters,"{'href': 'https://www.reuters.com', 'title': 'Reuters'}"
2023-01-26 08:00:00+00:00,"Big Tech layoffs: what the job cuts at Google, Meta, Amazon and ... - NPR","{'href': 'https://www.npr.org', 'title': 'NPR'}"
2023-01-20 08:00:00+00:00,"Virginia, Amazon announce $35 billion data center plan - The Associated Press","{'href': 'https://apnews.com', 'title': 'The Associated Press'}"
2023-01-26 08:00:00+00:00,Human Activity Has Degraded More Than a Third of the Remaining ... - Columbia University,"{'href': 'https://news.climate.columbia.edu', 'title': 'Columbia University'}"
2023-01-17 08:00:00+00:00,Amazon HR Staffers Turn From Hiring to Seeking Jobs Themselves - Yahoo Finance,"{'href': 'https://finance.yahoo.com', 'title': 'Yahoo Finance'}"
2023-01-23 08:00:00+00:00,Amazon Studios Returns To Wide Theatrical With Ben Affleck & Matt Damon Nike Movie ‘Air’ In Spring - Deadline,"{'href': 'https://deadline.com', 'title': 'Deadline'}"
2023-01-30 08:00:00+00:00,Terrifying video shows Amazon delivery driver robbed at gunpoint; 2 ... - KABC-TV,"{'href': 'https://abc7.com', 'title': 'KABC-TV'}"
2023-01-20 08:00:00+00:00,Amazon follows Apple in increasing music streaming prices - The Verge,"{'href': 'https://www.theverge.com', 'title': 'The Verge'}"
