date,title,publisher
2019-01-04 08:00:00+00:00,How are your YouTube campaigns performing on TV screens? - Search Engine Land,"{'href': 'https://searchengineland.com', 'title': 'Search Engine Land'}"
2019-01-04 08:00:00+00:00,Researchers Fool ReCAPTCHA With Google's Own Speech-To-Text ... - VICE,"{'href': 'https://www.vice.com', 'title': 'VICE'}"
2019-01-01 08:00:00+00:00,8 Ways Google Can Track You and How to Stop or View it - MUO - MakeUseOf,"{'href': 'https://www.makeuseof.com', 'title': 'MUO - MakeUseOf'}"
2019-01-07 08:00:00+00:00,How Google-backed MediaWise is teaching teens media literacy - Digiday,"{'href': 'https://digiday.com', 'title': 'Digiday'}"
2019-01-02 08:00:00+00:00,Setting Up 'Promotions' in Google Shopping - Practical Ecommerce,"{'href': 'https://www.practicalecommerce.com', 'title': 'Practical Ecommerce'}"
2019-01-02 08:00:00+00:00,How One Google Engineer Turned Tragedy into a Moonshot - HBR.org Daily,"{'href': 'https://hbr.org', 'title': 'HBR.org Daily'}"
2019-01-05 08:00:00+00:00,15 amazing Google tricks you never knew before now - Komando.com - Komando,"{'href': 'https://www.komando.com', 'title': 'Komando'}"
2019-01-07 08:00:00+00:00,"Google's 'Home Alone Again' is most popular holiday ad, analysis ... - Marketing Dive","{'href': 'https://www.marketingdive.com', 'title': 'Marketing Dive'}"
2019-01-03 08:00:00+00:00,Do a majority of Google developers use Visual Studio Code ... - GeekWire,"{'href': 'https://www.geekwire.com', 'title': 'GeekWire'}"
2019-01-14 08:00:00+00:00,The ludicrous Google Pay 'death sentence' can lock your Fi account ... - Android Police,"{'href': 'https://www.androidpolice.com', 'title': 'Android Police'}"
2019-01-07 08:00:00+00:00,Google Cloud acquires DORA to bolster DevOps expertise - CloudTech News,"{'href': 'https://www.cloudcomputing-news.net', 'title': 'CloudTech News'}"
2019-01-07 08:00:00+00:00,Google Search Ranking Algorithm Update January 6th - Search Engine Roundtable,"{'href': 'https://www.seroundtable.com', 'title': 'Search Engine Roundtable'}"
2019-01-07 08:00:00+00:00,Simplehuman made a new mirror that can be both a lamp and ... - The Verge,"{'href': 'https://www.theverge.com', 'title': 'The Verge'}"
2019-01-11 08:00:00+00:00,"Doodle for Google: Kids who submit artwork could win $30,000 for ... - The News Journal","{'href': 'https://www.delawareonline.com', 'title': 'The News Journal'}"
2019-01-08 08:00:00+00:00,Inside the Google rollercoaster at CES - CNBC,"{'href': 'https://www.cnbc.com', 'title': 'CNBC'}"
2019-01-03 08:00:00+00:00,Liz Fong-Jones reveals she is leaving Google in February - Packt Hub,"{'href': 'https://hub.packtpub.com', 'title': 'Packt Hub'}"
2019-01-11 08:00:00+00:00,Evelyn Dove: Who is the British singer and actress on today's ... - Classic FM,"{'href': 'https://www.classicfm.com', 'title': 'Classic FM'}"
2019-01-30 08:00:00+00:00,Google will stop peddling a data collector through Apple’s back door - TechCrunch,"{'href': 'https://techcrunch.com', 'title': 'TechCrunch'}"
2019-01-30 08:00:00+00:00,"Facebook, Google Draw Scrutiny Over Apps That Collected Data ... - NPR","{'href': 'https://www.npr.org', 'title': 'NPR'}"
2019-01-30 08:00:00+00:00,Google also monitored iPhone usage with a private app - The Verge,"{'href': 'https://www.theverge.com', 'title': 'The Verge'}"
2019-01-21 08:00:00+00:00,Google Is Fined $57 Million Under Europe's Data Privacy Law ... - The New York Times,"{'href': 'https://www.nytimes.com', 'title': 'The New York Times'}"
2019-01-21 08:00:00+00:00,Google fined €50 million for GDPR violation in France - The Verge,"{'href': 'https://www.theverge.com', 'title': 'The Verge'}"
