,index,y_fitted
164,2022-08-29,124.97747802734375
165,2022-08-30,124.8423080444336
166,2022-08-31,124.89257049560547
167,2022-09-01,125.46935272216797
168,2022-09-02,124.69869995117188
169,2022-09-06,125.1766357421875
170,2022-09-07,124.75794219970703
171,2022-09-08,124.74797058105469
172,2022-09-09,125.08403778076172
173,2022-09-12,125.34064483642578
174,2022-09-13,125.47946166992188
175,2022-09-14,125.62315368652344
176,2022-09-15,125.22511291503906
177,2022-09-16,124.54983520507812
178,2022-09-19,124.88541412353516
179,2022-09-20,124.6820068359375
180,2022-09-21,124.71728515625
181,2022-09-22,124.5936508178711
182,2022-09-23,124.19023895263672
183,2022-09-26,124.48175811767578
184,2022-09-27,124.41739654541016
185,2022-09-28,124.57831573486328
186,2022-09-29,123.7392578125
187,2022-09-30,123.53334045410156
188,2022-10-03,123.64773559570312
189,2022-10-04,123.77771759033203
190,2022-10-05,124.1648178100586
191,2022-10-06,124.02188110351562
192,2022-10-07,123.64269256591797
193,2022-10-10,123.6274642944336
194,2022-10-11,123.57876586914062
195,2022-10-12,123.2014389038086
196,2022-10-13,121.95032501220703
197,2022-10-14,120.47796630859375
198,2022-10-17,120.44210052490234
199,2022-10-18,120.46769714355469
200,2022-10-19,120.5496826171875
201,2022-10-20,120.17021942138672
202,2022-10-21,119.26371765136719
203,2022-10-24,119.2786636352539
204,2022-10-25,119.43830871582031
205,2022-10-26,119.5497055053711
206,2022-10-27,118.76422882080078
207,2022-10-28,117.68464660644531
208,2022-10-31,117.728759765625
209,2022-11-01,117.7965087890625
210,2022-11-02,117.89408111572266
211,2022-11-03,118.15943908691406
212,2022-11-04,117.1834945678711
213,2022-11-07,117.48202514648438
214,2022-11-08,117.42051696777344
215,2022-11-09,117.21183013916016
216,2022-11-10,116.67013549804688
217,2022-11-11,116.22016906738281
218,2022-11-14,116.23824310302734
219,2022-11-15,115.80413818359375
220,2022-11-16,115.53459167480469
221,2022-11-17,115.15866088867188
222,2022-11-18,114.76753234863281
223,2022-11-21,115.265380859375
224,2022-11-22,115.04922485351562
225,2022-11-23,115.47228240966797
226,2022-11-25,115.6539077758789
227,2022-11-28,116.1978759765625
228,2022-11-29,115.4919662475586
229,2022-11-30,114.55740356445312
230,2022-12-01,114.44489288330078
231,2022-12-02,113.55147552490234
232,2022-12-05,114.47665405273438
233,2022-12-06,114.2433853149414
234,2022-12-07,114.66197967529297
235,2022-12-08,114.08601379394531
236,2022-12-09,113.5111083984375
237,2022-12-12,113.56986999511719
238,2022-12-13,113.66567993164062
239,2022-12-14,113.89331817626953
240,2022-12-15,113.22152709960938
241,2022-12-16,111.90064239501953
242,2022-12-19,111.82892608642578
243,2022-12-20,111.24658966064453
244,2022-12-21,111.18975067138672
245,2022-12-22,111.26303100585938
246,2022-12-23,111.12584686279297
247,2022-12-27,111.54146575927734
248,2022-12-28,111.82227325439453
249,2022-12-29,112.052490234375
250,2022-12-30,111.93417358398438
251,2023-01-03,112.45619201660156
252,2023-01-04,112.04925537109375
253,2023-01-05,111.4390869140625
254,2023-01-06,109.97747039794922
255,2023-01-09,110.0185775756836
256,2023-01-10,109.50318908691406
257,2023-01-11,109.57317352294922
258,2023-01-12,109.37875366210938
259,2023-01-13,108.73760223388672
260,2023-01-17,108.68888092041016
261,2023-01-18,108.12920379638672
262,2023-01-19,107.68852996826172
263,2023-01-20,107.00482177734375
264,2023-01-23,107.10160064697266
265,2023-01-24,107.07503509521484
266,2023-01-25,107.27859497070312
267,2023-01-26,107.05377960205078
268,2023-01-27,106.80140686035156
269,2023-01-30,107.25482177734375
270,2023-01-31,106.86874389648438
271,2023-02-01,107.35787963867188
272,2023-02-02,106.73387908935547
273,2023-02-03,105.89722442626953
274,2023-02-06,105.722900390625
275,2023-02-07,105.3003921508789
276,2023-02-08,105.55787658691406
277,2023-02-09,105.49337005615234
278,2023-02-10,105.06681060791016
279,2023-02-13,105.15619659423828
280,2023-02-14,104.42564392089844
281,2023-02-15,104.30439758300781
282,2023-02-16,103.30438995361328
283,2023-02-17,103.07341003417969
284,2023-02-21,103.01173400878906
285,2023-02-22,102.66516876220703
286,2023-02-23,101.85639953613281
287,2023-02-24,101.5936508178711
288,2023-02-27,101.22586059570312
289,2023-02-28,101.29248046875
290,2023-03-01,101.69456481933594
291,2023-03-02,100.85431671142578
292,2023-03-03,100.07401275634766
293,2023-03-06,100.18383026123047
294,2023-03-07,99.74585723876953
295,2023-03-08,99.72821044921875
296,2023-03-09,99.71149444580078
297,2023-03-10,99.50818634033203
298,2023-03-13,99.44012451171875
299,2023-03-14,99.35319519042969
300,2023-03-15,98.50294494628906
301,2023-03-16,98.16153717041016
302,2023-03-17,97.45404052734375
303,2023-03-20,97.64332580566406
304,2023-03-21,97.62071990966797
305,2023-03-22,97.48507690429688
306,2023-03-23,97.1007080078125
307,2023-03-24,96.89311218261719
308,2023-03-27,96.79395294189453
309,2023-03-28,96.36801147460938
310,2023-03-29,96.26036834716797
311,2023-03-30,96.06687927246094
312,2023-03-31,95.22040557861328
313,2023-04-03,95.6594467163086
314,2023-04-04,95.19036102294922
315,2023-04-05,94.42947387695312
316,2023-04-06,94.55692291259766
317,2023-04-10,94.59352111816406
318,2023-04-11,94.277099609375
319,2023-04-12,93.92749786376953
320,2023-04-13,93.68061065673828
321,2023-04-14,92.3233413696289
322,2023-04-17,92.2852554321289
323,2023-04-18,91.83364868164062
324,2023-04-19,91.21168518066406
325,2023-04-20,91.42724609375
326,2023-04-21,91.18975067138672
327,2023-04-24,90.93778228759766
328,2023-04-25,90.41352081298828
329,2023-04-26,90.34259796142578
330,2023-04-27,89.81366729736328
331,2023-04-28,89.05403900146484
332,2023-05-01,89.38098907470703
333,2023-05-02,88.3392105102539
334,2023-05-03,88.36003875732422
335,2023-05-04,88.14014434814453
336,2023-05-05,86.73941040039062
337,2023-05-08,87.30902862548828
338,2023-05-09,86.89627075195312
339,2023-05-10,85.97671508789062
340,2023-05-11,86.36546325683594
341,2023-05-12,85.61247253417969
342,2023-05-15,85.47164154052734
343,2023-05-16,85.27472686767578
344,2023-05-17,85.17985534667969
345,2023-05-18,85.07789611816406
346,2023-05-19,84.70861053466797
347,2023-05-22,85.05187225341797
348,2023-05-23,84.45330810546875
349,2023-05-24,83.57687377929688
350,2023-05-25,82.08646392822266
351,2023-05-26,81.54439544677734
352,2023-05-30,81.19202423095703
353,2023-05-31,81.0126953125
354,2023-06-01,81.59327697753906
355,2023-06-02,80.61367797851562
356,2023-06-05,80.5687026977539
357,2023-06-06,80.4925537109375
358,2023-06-07,80.261962890625
359,2023-06-08,80.00253295898438
360,2023-06-09,79.19583892822266
361,2023-06-12,78.96121978759766
362,2023-06-13,78.59896087646484
363,2023-06-14,78.09902954101562
364,2023-06-15,77.47266387939453
365,2023-06-16,76.63936614990234
366,2023-06-20,76.22801208496094
367,2023-06-21,75.86612701416016
368,2023-06-22,75.25688171386719
369,2023-06-23,74.89498901367188
370,2023-06-26,74.8253173828125
371,2023-06-27,74.43968963623047
372,2023-06-28,74.4041748046875
373,2023-06-29,73.82131958007812
374,2023-06-30,73.02092742919922
